frame_index,timestamp_s,camera_center_x_px,path_center_x_px,lateral_error,heading_error,angular_z_rad_s,linear_x_m_s,confidence,instruction,left_boundary_detected,right_boundary_detected,control_source,reference_filename,reference_match_index,reference_latitude,reference_longitude,reference_heading_deg,reference_vpr_score,reference_alignment_error,route_turn_error,reference_confidence
2364,39.439,640.00,643.82,0.023852,-0.017885,-0.028105,0.250000,0.921163,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,23.5785,0.049923,0.000000,0.712624
2370,39.540,640.00,641.96,0.017153,-0.014087,-0.020235,0.250000,0.929145,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,23.5785,0.046228,0.000000,0.712624
2376,39.640,640.00,641.86,0.017755,-0.014843,-0.014570,0.250000,0.926695,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,23.5785,0.046414,0.000000,0.712624
2382,39.740,640.00,640.79,0.010240,-0.008997,-0.010490,0.250000,0.930912,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,23.5785,0.042824,0.000000,0.712624
2388,39.840,640.00,639.84,0.006130,-0.006374,-0.007553,0.250000,0.923237,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,23.5785,0.040660,0.000000,0.712624
2394,39.940,640.00,621.96,-0.061250,0.033062,-0.005438,0.250000,0.473101,GO STRAIGHT,0,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,23.5785,0.003928,0.000000,0.712624
2400,40.040,640.00,627.44,-0.045250,0.025625,0.000000,0.250000,0.934034,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,23.9268,0.013325,0.000000,0.718719
2406,40.140,640.00,628.11,-0.032237,0.013666,0.000000,0.250000,0.470612,GO STRAIGHT,0,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,23.9268,0.018899,0.000000,0.718719
2412,40.240,640.00,627.19,-0.041027,0.021008,0.000000,0.250000,0.940770,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,23.9268,0.014876,0.000000,0.718719
2418,40.340,640.00,631.60,-0.023290,0.010168,0.000000,0.250000,0.934864,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,23.9268,0.024385,0.000000,0.718719
2424,40.440,640.00,634.83,-0.011403,0.003325,0.000000,0.250000,0.949727,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,23.9268,0.030905,0.000000,0.718719
2430,40.541,640.00,632.34,-0.022448,0.010478,0.000000,0.250000,0.941115,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,23.9268,0.025125,0.000000,0.718719
2436,40.641,640.00,633.07,-0.022480,0.011645,0.000000,0.250000,0.950089,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,23.9268,0.025509,0.000000,0.718719
2442,40.741,640.00,636.03,-0.015076,0.008867,0.000000,0.250000,0.934113,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,23.9268,0.030090,0.000000,0.718719
2448,40.841,640.00,638.06,0.051697,-0.054730,-0.009839,0.240483,0.934418,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,23.9268,0.057911,0.000000,0.718719
2454,40.941,640.00,638.63,0.096617,-0.098763,-0.020706,0.236824,0.944935,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,23.9268,0.076189,0.000000,0.718719
2460,41.041,640.00,643.58,0.085132,-0.079539,-0.028139,0.237202,0.955336,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,23.9268,0.074304,0.000000,0.718719
2466,41.141,640.00,645.23,0.068240,-0.060065,-0.032281,0.238373,0.947457,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,23.9268,0.068451,0.000000,0.718719
2472,41.241,640.00,646.21,0.057306,-0.047609,-0.034467,0.239142,0.940183,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,23.9268,0.064610,0.000000,0.718719
2478,41.341,640.00,648.64,0.058638,-0.045134,-0.036428,0.238769,0.953119,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,23.9268,0.066475,0.000000,0.718719
2484,41.441,640.00,649.90,0.056709,-0.041236,-0.037822,0.238785,0.968377,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,23.9268,0.066393,0.000000,0.718719
2490,41.541,640.00,650.82,0.055659,-0.038758,-0.038843,0.238769,0.950261,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,23.9268,0.066472,0.000000,0.718719
2496,41.642,640.00,652.07,0.060918,-0.042057,-0.040155,0.238211,0.976269,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,23.9268,0.069262,0.000000,0.718719
2502,41.742,640.00,654.37,0.068354,-0.045905,-0.041975,0.237364,0.950133,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,23.9268,0.073492,0.000000,0.718719
2508,41.842,640.00,654.97,0.074631,-0.051243,-0.043873,0.236796,0.974843,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,23.9268,0.076332,0.000000,0.718719
2514,41.942,640.00,654.87,0.075737,-0.052500,-0.045320,0.236718,0.965648,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,23.9268,0.076721,0.000000,0.718719
2520,42.042,640.00,653.93,0.075978,-0.054211,-0.047912,0.235218,1.000000,TURN RIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,29.7638,0.076304,0.000000,0.820867
2526,42.142,640.00,652.49,0.078123,-0.058603,-0.049795,0.235203,0.980119,TURN RIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,29.7638,0.076374,0.000000,0.820867
2532,42.242,640.00,655.84,0.079401,-0.054650,-0.051686,0.234685,0.538603,TURN RIGHT,1,0,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,29.7638,0.078717,0.000000,0.820867
2538,42.342,640.00,653.31,0.084236,-0.063436,-0.053172,0.234564,0.991642,TURN RIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,29.7638,0.079268,0.000000,0.820867
2544,42.442,640.00,649.29,0.106932,-0.092416,-0.055814,0.233044,1.000000,TURN RIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,29.7638,0.086147,0.000000,0.820867
2550,42.543,640.00,643.31,0.081215,-0.076047,-0.054620,0.236039,0.983380,TURN RIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,29.7638,0.072589,0.000000,0.820867
2556,42.643,640.00,639.67,0.101563,-0.102072,-0.055165,0.234680,0.992112,TURN RIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,29.7638,0.078741,0.000000,0.820867
2562,42.743,640.00,637.19,0.078090,-0.082482,-0.053102,0.237054,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,29.7638,0.067992,0.000000,0.820867
2568,42.843,640.00,632.09,0.094265,-0.106625,-0.052458,0.236241,0.999949,TURN RIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,29.7638,0.071674,0.000000,0.820867
2574,42.943,640.00,628.64,0.056366,-0.074119,-0.048101,0.240007,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,29.7638,0.054626,0.000000,0.820867
2580,43.043,640.00,624.54,0.030075,-0.054224,-0.034633,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,29.7638,0.041871,0.000000,0.820867
2586,43.143,640.00,620.01,0.009491,-0.040724,-0.024936,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,29.7638,0.031159,0.000000,0.820867
2592,43.243,640.00,616.41,-0.011774,-0.025085,-0.017954,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,29.7638,0.020683,0.000000,0.820867
2598,43.343,640.00,611.57,-0.028105,-0.016317,-0.012927,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,29.7638,0.011504,0.000000,0.820867
2604,43.443,640.00,607.33,-0.026680,-0.024360,-0.009307,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,29.7638,0.009757,0.000000,0.820867
2610,43.544,640.00,600.72,-0.058192,-0.003183,-0.006701,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,29.7638,-0.006464,0.000000,0.820867
2616,43.644,640.00,600.22,-0.060191,-0.001958,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,29.7638,-0.007535,0.000000,0.820867
2622,43.744,640.00,600.24,-0.056326,-0.005795,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,29.7638,-0.005979,0.000000,0.820867
2628,43.844,640.00,594.93,-0.081263,0.010840,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,29.7638,-0.018859,0.000000,0.820867
2634,43.944,640.00,589.92,-0.105688,0.027442,0.000000,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,29.7638,-0.031368,0.000000,0.820867
2640,44.044,640.00,587.08,-0.118449,0.035765,0.010462,0.239880,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,27.1417,-0.038026,0.000000,0.774980
2646,44.144,640.00,584.64,-0.127336,0.040830,0.019066,0.238845,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,27.1417,-0.042918,0.000000,0.774980
2652,44.244,640.00,583.24,-0.127248,0.038561,0.025419,0.238691,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,27.1417,-0.043646,0.000000,0.774980
2658,44.344,640.00,582.44,-0.137247,0.047305,0.030964,0.237752,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,27.1417,-0.048085,0.000000,0.774980
2664,44.444,640.00,582.68,-0.140141,0.050579,0.035181,0.237535,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,27.1417,-0.049109,0.000000,0.774980
2670,44.544,640.00,585.24,-0.132815,0.047254,0.037270,0.238451,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,27.1417,-0.044778,0.000000,0.774980
2676,44.645,640.00,582.87,-0.133546,0.044276,0.039122,0.238115,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,27.1417,-0.046370,0.000000,0.774980
2682,44.745,640.00,584.31,-0.134655,0.047638,0.040380,0.238188,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,27.1417,-0.046024,0.000000,0.774980
2688,44.845,640.00,587.54,-0.101956,0.019982,0.029074,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,27.1417,-0.031180,0.000000,0.774980
2694,44.945,640.00,587.10,-0.096790,0.014141,0.020933,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,27.1417,-0.029350,0.000000,0.774980
2700,45.045,640.00,587.73,-0.107815,0.026138,0.015072,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,27.1417,-0.033420,0.000000,0.774980
2706,45.145,640.00,585.29,-0.124322,0.038835,0.022042,0.239176,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,27.1417,-0.041356,0.000000,0.774980
2712,45.245,640.00,587.67,-0.111922,0.030148,0.025692,0.240500,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,27.1417,-0.035096,0.000000,0.774980
2718,45.345,640.00,588.32,-0.113799,0.033049,0.028406,0.240417,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,27.1417,-0.035488,0.000000,0.774980
2724,45.445,640.00,589.12,-0.114033,0.034531,0.030284,0.240490,0.999216,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,27.1417,-0.035145,0.000000,0.774980
2730,45.546,640.00,590.15,-0.108347,0.030457,0.021805,0.250000,0.981783,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,27.1417,-0.032306,0.000000,0.774980
2736,45.646,640.00,589.63,-0.104429,0.025724,0.015699,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,27.1417,-0.031025,0.000000,0.774980
2742,45.746,640.00,587.02,-0.112270,0.029484,0.021233,0.240396,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,27.1417,-0.035589,0.000000,0.774980
2748,45.846,640.00,587.48,-0.109383,0.027327,0.015288,0.250000,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,27.1417,-0.034179,0.000000,0.774980
2754,45.946,640.00,586.26,-0.117489,0.033521,0.021484,0.239866,1.000000,GO STRAIGHT,1,1,STREETVIEW_DB,streetview_0017.jpg,17,50.10248953,14.39208034,310.69,27.1417,-0.038091,0.000000,0.774980
2760,46.046,640.00,586.23,-0.119957,0.035945,0.038991,0.227247,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,28.5179,-0.114354,0.000000,0.799064
2766,46.146,640.00,586.53,-0.121314,0.037775,0.051681,0.227166,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,28.5179,-0.114732,0.000000,0.799064
2772,46.246,640.00,586.69,-0.118418,0.035117,0.060539,0.227435,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,28.5179,-0.113490,0.000000,0.799064
2778,46.346,640.00,587.02,-0.116555,0.033777,0.066710,0.227636,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,28.5179,-0.112561,0.000000,0.799064
2784,46.446,640.00,584.88,-0.121395,0.035273,0.071848,0.226963,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,28.5179,-0.115668,0.000000,0.799064
2790,46.547,640.00,582.86,-0.116660,0.027377,0.075371,0.227134,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,28.5179,-0.114880,0.000000,0.799064
2796,46.647,640.00,583.77,-0.107826,0.019960,0.077006,0.228006,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,28.5179,-0.110851,0.000000,0.799064
2802,46.747,640.00,583.23,-0.105322,0.016622,0.078024,0.228159,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,28.5179,-0.110141,0.000000,0.799064
2808,46.847,640.00,586.15,-0.088259,0.004111,0.076873,0.229982,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,28.5179,-0.101723,0.000000,0.799064
2814,46.947,640.00,587.02,-0.090647,0.007859,0.076151,0.229878,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,28.5179,-0.102202,0.000000,0.799064
2820,47.047,640.00,584.22,-0.109605,0.022448,0.077671,0.227906,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,28.5179,-0.111314,0.000000,0.799064
2826,47.147,640.00,585.07,-0.116946,0.031126,0.079318,0.227371,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,28.5179,-0.113783,0.000000,0.799064
2832,47.247,640.00,583.76,-0.112828,0.024954,0.080296,0.227572,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,28.5179,-0.112854,0.000000,0.799064
2838,47.347,640.00,584.57,-0.121203,0.034598,0.081651,0.226943,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,28.5179,-0.115760,0.000000,0.799064
2844,47.447,640.00,585.17,-0.119852,0.034187,0.082431,0.227131,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,28.5179,-0.114890,0.000000,0.799064
2850,47.547,640.00,578.24,-0.139671,0.043174,0.085616,0.224594,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,28.5179,-0.126610,0.000000,0.799064
2856,47.648,640.00,575.03,-0.137739,0.036222,0.088129,0.224381,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,28.5179,-0.127593,0.000000,0.799064
2862,47.748,640.00,574.12,-0.140682,0.037744,0.090313,0.224019,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,28.5179,-0.129268,0.000000,0.799064
2868,47.848,640.00,572.14,-0.161147,0.055118,0.093960,0.222013,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,28.5179,-0.138536,0.000000,0.799064
2874,47.948,640.00,568.84,-0.168938,0.057744,0.097688,0.220947,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,28.5179,-0.143460,0.000000,0.799064
2880,48.048,640.00,567.74,-0.161133,0.048224,0.100357,0.220961,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,29.5780,-0.140939,0.000000,0.817615
2886,48.148,640.00,567.64,-0.138136,0.025067,0.100197,0.222975,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,29.5780,-0.131796,0.000000,0.817615
2892,48.248,640.00,569.26,-0.135121,0.024584,0.099605,0.223436,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,29.5780,-0.129703,0.000000,0.817615
2898,48.348,640.00,573.40,-0.131526,0.027464,0.098335,0.224252,0.995909,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,29.5780,-0.125999,0.000000,0.817615
2904,48.448,640.00,572.66,-0.116673,0.011446,0.096161,0.225471,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,29.5780,-0.120465,0.000000,0.817615
2910,48.549,640.00,574.10,-0.111512,0.008540,0.093946,0.226099,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,29.5780,-0.117612,0.000000,0.817615
2916,48.649,640.00,574.43,-0.101289,-0.001157,0.091378,0.227040,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,29.5780,-0.113339,0.000000,0.817615
2922,48.749,640.00,570.60,-0.086913,-0.021523,0.088697,0.227845,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,29.5780,-0.109685,0.000000,0.817615
2928,48.849,640.00,575.61,-0.102010,0.001407,0.087518,0.227119,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,29.5780,-0.112982,0.000000,0.817615
2934,48.949,640.00,579.51,-0.106289,0.011779,0.086573,0.227211,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,29.5780,-0.112561,0.000000,0.817615
2940,49.049,640.00,583.93,-0.108428,0.020815,0.085537,0.227555,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,29.5780,-0.111003,0.000000,0.817615
2946,49.149,640.00,581.88,-0.104198,0.013387,0.084662,0.227681,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,29.5780,-0.110430,0.000000,0.817615
2952,49.249,640.00,582.48,-0.111246,0.021374,0.084598,0.227132,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,29.5780,-0.112921,0.000000,0.817615
2958,49.349,640.00,586.00,-0.116530,0.032158,0.084595,0.227091,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,29.5780,-0.113109,0.000000,0.817615
2964,49.449,640.00,581.49,-0.115299,0.023874,0.085043,0.226655,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,29.5780,-0.115086,0.000000,0.817615
2970,49.550,640.00,579.61,-0.102121,0.007769,0.084399,0.227591,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,29.5780,-0.110839,0.000000,0.817615
2976,49.650,640.00,578.60,-0.083928,-0.012015,0.082405,0.229071,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,29.5780,-0.104118,0.000000,0.817615
2982,49.750,640.00,577.80,-0.078585,-0.018606,0.080582,0.229445,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,29.5780,-0.102418,0.000000,0.817615
2988,49.850,640.00,582.05,-0.076042,-0.014511,0.078508,0.230181,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,29.5780,-0.099077,0.000000,0.817615
2994,49.950,640.00,582.56,-0.077070,-0.012682,0.077046,0.230152,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,29.5780,-0.099208,0.000000,0.817615
3000,50.050,640.00,590.82,-0.082447,0.005609,0.075265,0.230856,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,29.0493,-0.096839,0.000000,0.808363
3006,50.150,640.00,590.93,-0.092238,0.015570,0.074853,0.230014,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,29.0493,-0.100696,0.000000,0.808363
3012,50.250,640.00,585.86,-0.078189,-0.006399,0.073914,0.230636,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,29.0493,-0.097848,0.000000,0.808363
3018,50.350,640.00,589.35,-0.086503,0.007369,0.073558,0.230326,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,29.0493,-0.099265,0.000000,0.808363
3024,50.450,640.00,585.84,-0.094363,0.009738,0.074445,0.229220,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,29.0493,-0.104331,0.000000,0.808363
3030,50.550,640.00,584.19,-0.085210,-0.001999,0.074461,0.229822,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,29.0493,-0.101575,0.000000,0.808363
3036,50.651,640.00,585.96,-0.084992,0.000551,0.074234,0.230053,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,29.0493,-0.100518,0.000000,0.808363
3042,50.751,640.00,595.40,-0.088102,0.018408,0.073187,0.230908,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,29.0493,-0.096601,0.000000,0.808363
3048,50.851,640.00,593.91,-0.100842,0.028829,0.073766,0.229618,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,29.0493,-0.102508,0.000000,0.808363
3054,50.951,640.00,587.58,-0.092585,0.010685,0.074219,0.229584,1.000000,TURN LEFT,1,1,STREETVIEW_DB,streetview_0021.jpg,21,50.10260777,14.39186595,310.69,29.0493,-0.102666,0.000000,0.808363
